Date,pihClose,pihVolume,twouClose,twouVolume,abilClose,abilVolume,xlrnClose,xlrnVolume,akaoClose,akaoVolume,admsClose,admsVolume,aeriClose,aeriVolume,afmdClose,afmdVolume,agrxClose,agrxVolume,agioClose,agioVolume,agfsClose,agfsVolume,agfswClose,agfswVolume,akbaClose,akbaVolume,akerClose,akerVolume,aldrClose,aldrVolume,aldxClose,aldxVolume,amphClose,amphVolume,agtcClose,agtcVolume,aaoiClose,aaoiVolume,aqxpClose,aqxpVolume,petxClose,petxVolume,ardxClose,ardxVolume,atraClose,atraVolume,afhClose,afhVolume,earsClose,earsVolume,bwfgClose,bwfgVolume,blcmClose,blcmVolume,bnftClose,bnftVolume,biocClose,biocVolume,blbdClose,blbdVolume,blueClose,blueVolume,bmchClose,bmchVolume,calaClose,calaVolume,cptaClose,cptaVolume,caraClose,caraVolume,cdnaClose,cdnaVolume,cdwClose,cdwVolume,cmrxClose,cmrxVolume,cldcClose,cldcVolume,cmfnClose,cmfnVolume,chrsClose,chrsVolume,commClose,commVolume,cnatClose,cnatVolume,cnceClose,cnceVolume,cfrxClose,cfrxVolume,ctrlClose,ctrlVolume,crtoClose,crtoVolume,cybrClose,cybrVolume,coneClose,coneVolume,dareClose,dareVolume,playClose,playVolume,dbvtClose,dbvtVolume,tacoClose,tacoVolume,tacowClose,tacowVolume,dermClose,dermVolume,drnaClose,drnaVolume,egrxClose,egrxVolume,eigrClose,eigrVolume,locoClose,locoVolume,entaClose,entaVolume,eigiClose,eigiVolume,wattClose,wattVolume,enfcClose,enfcVolume,epzmClose,epzmVolume,esprClose,esprVolume,evokClose,evokVolume,fateClose,fateVolume,fgenClose,fgenVolume,feyeClose,feyeVolume,frbaClose,frbaVolume,fprxClose,fprxVolume,fivnClose,fivnVolume,flxnClose,flxnVolume,fomxClose,fomxVolume,fwpClose,fwpVolume,foxfClose,foxfVolume,frptClose,frptVolume,fteoClose,fteoVolume,glmdClose,glmdVolume,garsClose,garsVolume,gncaClose,gncaVolume,glycClose,glycVolume,gogoClose,gogoVolume,gproClose,gproVolume,gwphClose,gwphVolume,gwghClose,gwghVolume,hdsClose,hdsVolume,hiiqClose,hiiqVolume,hqyClose,hqyVolume,htbxClose,htbxVolume,hsgxClose,hsgxVolume,hmhcClose,hmhcVolume,ipwrClose,ipwrVolume,ibtxClose,ibtxVolume,ingnClose,ingnVolume,inpxClose,inpxVolume,inseClose,inseVolume,insyClose,insyVolume,xentClose,xentVolume,istrClose,istrVolume,irmdClose,irmdVolume,jrvrClose,jrvrVolume,jasnClose,jasnVolume,jasnwClose,jasnwVolume,jdClose,jdVolume,kmdaClose,kmdaVolume,kptiClose,kptiVolume,kbsfClose,kbsfVolume,kinClose,kinVolume,lmrkClose,lmrkVolume,lgihClose,lgihVolume,lindClose,lindVolume,lindwClose,lindwVolume,mgnxClose,mgnxVolume,mbuuClose,mbuuVolume,mrnsClose,mrnsVolume,mbiiClose,mbiiVolume,mtlsClose,mtlsVolume,mdwdClose,mdwdVolume,melrClose,melrVolume,nervClose,nervVolume,mgenClose,mgenVolume,moblClose,moblVolume,momoClose,momoVolume,mtbcClose,mtbcVolume,nstgClose,nstgVolume,nmihClose,nmihVolume,ndlsClose,ndlsVolume,nvusClose,nvusVolume,nveeClose,nveeVolume,oculClose,oculVolume,omedClose,omedVolume,ontxClose,ontxVolume,ophtClose,ophtVolume,opbClose,opbVolume,oticClose,oticVolume,oxbrClose,oxbrVolume,oxbrwClose,oxbrwVolume,oxfdClose,oxfdVolume,panlClose,panlVolume,frshClose,frshVolume,pegiClose,pegiVolume,pctyClose,pctyVolume,skisClose,skisVolume,pahcClose,pahcVolume,plxpClose,plxpVolume,ptlaClose,ptlaVolume,pbpbClose,pbpbVolume,prahClose,prahVolume,pincClose,pincVolume,ipdnClose,ipdnVolume,prqrClose,prqrVolume,prtoClose,prtoVolume,ptctClose,ptctVolume,pulmClose,pulmVolume,qiwiClose,qiwiVolume,qtntClose,qtntVolume,rdusClose,rdusVolume,rephClose,rephVolume,resnClose,resnVolume,rvncClose,rvncVolume,rwlkClose,rwlkVolume,sabrClose,sabrVolume,sageClose,sageVolume,scyxClose,scyxVolume,eyesClose,eyesVolume,sfbsClose,sfbsVolume,sienClose,sienVolume,samgClose,samgVolume,skysClose,skysVolume,slnoClose,slnoVolume,slnowClose,slnowVolume,sphsClose,sphsVolume,spkeClose,spkeVolume,spwhClose,spwhVolume,sfmClose,sfmVolume,stmlClose,stmlVolume,ttooClose,ttooVolume,tndmClose,tndmVolume,teduClose,teduVolume,tgenClose,tgenVolume,terpClose,terpVolume,ttphClose,ttphVolume,xoneClose,xoneVolume,habtClose,habtVolume,jyntClose,jyntVolume,mikClose,mikVolume,trvnClose,trvnVolume,tscClose,tscVolume,tbkClose,tbkVolume,trueClose,trueVolume,tourClose,tourVolume,rareClose,rareVolume,qureClose,qureVolume,upldClose,upldVolume,vrnsClose,vrnsVolume,vbltClose,vbltVolume,vcytClose,vcytVolume,vbtxClose,vbtxVolume,vnomClose,vnomVolume,vtlClose,vtlVolume,wbClose,wbVolume,winsClose,winsVolume,wixClose,wixVolume,xncrClose,xncrVolume,xeneClose,xeneVolume,xnetClose,xnetVolume,zfgnClose,zfgnVolume
2013-12-24,,,,,,,32.75,119327.0,,,,,16.98,27309.0,,,,,23.08,173146.0,,,,,,,,,,,,,,,,,15.02,51901.0,,,18.73,41826.0,,,,,13.14,19771.0,,,,,,,58.56,29825.0,,,,,20.98,57888.0,18.45,15384.0,,,12.078,27131.0,,,,,21.884,468368.0,15.09,65679.0,,,,,,,18.03,171758.0,7.01,46260.0,,,,,16.13,45056.0,33.84,53935.0,,,19.564,63061.0,,,,,,,,,,,,,,,,,,,,,28.31,31041.0,14.35,92325.0,,,,,21.03,68940.0,13.83,31344.0,7.16,54052.0,6.83,10008.0,,,40.1,83382.0,6.071000000000001,1709.0,14.7,4430.0,,,,,,,,,18.46,39319.0,,,4.6493,2295,,,9.2016,58193.0,,,,,25.21,4525117.0,,,35.89,25454.0,,,24.33,589010.0,10.08,11782.0,,,8.0,22327.0,,,17.09,171047.0,5.45,5866.0,46.433,12029.0,,,59.997,103.0,,,13.27,155454.0,,,,,,,,,,,0.35,7000.0,,,14.4,4777.0,23.4,51511.0,153.0,27.0,12.15,32521.0,,,18.09,27937.0,,,,,27.0,24403.0,,,,,16.33,4373.0,,,,,,,,,,,,,,,,,15.9,47572.0,12.45,6996.0,34.34,247749.0,,,,,,,29.47,95470.0,120.5,18928.0,32.37,45804.0,,,,,,,,,19.24,7110.0,,,,,22.58,149726.0,,,,,,,,,23.69,144488.0,26.03,231369.0,,,38.08,92039.0,36.4,63.0,,,,,19.1,87226.0,,,47.214,227778.0,,,,,,,,,,,,,,,,,,,,,,,,,14.847000000000001,23170.0,,,,,,,3.8499,15229.0,,,,,37.97,192939.0,19.17,53568.0,,,246.3,7543.0,,,,,,,13.23,50476.0,58.35,537238.0,,,,,,,,,11.9,13143.0,,,,,,,,,,,,,,,,,13.92,8222.0,,,,,,,,,,,27.82,96160.0,8.95,10229.0,,,,,,
2013-12-26,,,,,,,35.14,201496.0,,,,,16.96,32197.0,,,,,24.32,111651.0,,,,,,,,,,,,,,,,,14.97,22683.0,,,19.28,107300.0,,,,,13.63,11954.0,,,,,,,57.29,350700.0,,,,,21.42,79200.0,18.39,61900.0,,,12.162,47867.0,,,,,22.153000000000002,371510.0,15.2,120100.0,,,,,,,18.1,148700.0,6.73,98100.0,,,,,16.47,40400.0,34.07,51600.0,,,19.697,162367.0,,,,,,,,,,,,,,,,,,,,,28.44,65700.0,14.38,111300.0,,,,,20.96,128800.0,13.3,33500.0,7.68,56100.0,7.01,29700.0,,,43.43,1079500.0,6.2003,503.0,15.54,50400.0,,,,,,,,,18.13,37900.0,,,4.8987,5593,,,9.1287,43328.0,,,,,26.64,5922950.0,,,36.77,25600.0,,,24.16,639100.0,10.01,54300.0,,,7.41,28900.0,,,16.86,99800.0,5.48,12900.0,47.472,32715.0,,,65.39699999999999,14.0,,,13.334000000000001,184200.0,,,,,,,,,10.15,43448.0,,,,,14.31,8000.0,22.44,175700.0,,,11.85,41000.0,,,18.14,41300.0,9.62,200.0,,,26.81,48900.0,,,,,16.46,14700.0,,,,,,,,,,,,,,,,,16.43,81100.0,12.5,27400.0,34.4,484400.0,,,,,,,29.13,177900.0,121.5,28800.0,30.99,77600.0,,,,,,,,,19.02,25000.0,,,,,22.625999999999998,202123.0,,,,,,,,,24.82,244400.0,25.4,287300.0,,,37.24,417800.0,36.8,600.0,,,,,18.31,103800.0,,,48.309,514376.0,,,,,,,,,,,,,,,,,,,,,,,,,14.797,22772.0,,,,,,,3.78,47300.0,,,,,38.23,290000.0,19.11,70600.0,,,249.0,5000.0,,,,,,,13.2,57564.0,60.77,593815.0,,,,,,,,,11.9,10500.0,,,,,,,,,,,,,,,,,14.28,100221.0,,,,,,,,,,,28.49,159682.0,9.275,85798.0,,,,,,
2013-12-27,,,,,,,35.25,149500.0,,,,,17.38,63800.0,,,,,24.5,157000.0,,,,,,,,,,,,,,,,,14.89,66700.0,,,19.16,64973.0,,,,,13.66,9800.0,,,,,,,58.2,87400.0,,,,,21.18,57400.0,18.55,46400.0,,,12.052999999999999,27869.0,,,,,22.249000000000002,481392.0,15.14,116500.0,,,,,,,18.28,350300.0,6.72,57900.0,,,,,17.21,70500.0,34.0,33800.0,,,19.555,152470.0,,,,,,,,,,,,,,,,,,,,,28.06,44500.0,14.55,118000.0,,,,,20.81,293700.0,13.07,36000.0,7.78,21300.0,6.97,200.0,,,43.13,477400.0,6.1406,2210.0,15.99,48100.0,,,,,,,,,18.01,32000.0,,,4.9885,4510,,,9.2916,85144.0,,,,,25.46,3354798.0,,,37.75,62100.0,,,24.45,657400.0,10.14,37900.0,,,7.41,3900.0,,,17.36,143600.0,5.35,19500.0,48.336000000000006,56583.0,,,69.597,10.0,,,13.276,321630.0,,,,,,,,,,,,,,,14.5,19080.0,22.1,103219.0,,,11.61,68743.0,,,18.1,30248.0,,,,,26.77,184685.0,,,,,16.4,20624.0,,,,,,,,,,,,,,,,,16.39,76668.0,12.55,4450.0,34.95,355554.0,,,7.95,1928.0,,,28.93,91277.0,119.9,16540.0,32.3,86205.0,,,,,,,,,18.36,31953.0,,,,,23.266,431753.0,,,,,,,,,24.97,132100.0,25.24,189935.0,,,38.01,143410.0,37.6,188.0,,,,,17.8,75700.0,,,48.051,566752.0,,,,,,,,,,,,,,,,,,,,,,,,,14.418,18771.0,,,,,,,3.8,28300.0,,,,,38.19,864300.0,19.08,103300.0,,,249.9,10000.0,,,,,,,13.5,65300.0,63.0,1175000.0,,,,,,,,,11.84,8400.0,,,,,,,,,,,,,,,,,14.15,303800.0,,,,,,,,,,,28.16,102300.0,9.2,46000.0,,,,,,
2013-12-30,,,,,,,35.26,145800.0,,,,,17.89,86400.0,,,,,24.44,176800.0,,,,,,,,,,,,,,,,,14.98,37200.0,,,19.05,35500.0,,,,,13.9,31700.0,,,,,,,58.3,81100.0,,,,,20.8,137100.0,18.19,28500.0,,,11.963,58036.0,,,,,22.465,562124.0,15.32,126800.0,,,,,,,18.48,276600.0,6.62,21500.0,,,,,17.7,66900.0,33.94,71100.0,,,19.598,120155.0,,,,,,,,,,,,,,,,,,,,,27.66,144200.0,14.37,616700.0,,,,,20.61,146500.0,12.79,44300.0,7.53,31600.0,6.61,8300.0,,,43.69,376300.0,6.1706,10852.0,16.38,11700.0,,,,,,,,,17.78,49100.0,,,4.8389,1804,,,9.3594,89674.0,,,,,25.59,2686870.0,,,40.39,86500.0,,,24.13,767292.0,10.06,33763.0,,,7.44,21960.0,,,17.07,112133.0,5.27,16913.0,48.24,20176.0,,,71.99600000000001,364.0,,,13.504000000000001,464274.0,,,,,,,,,,,0.38,10300.0,,,14.38,33968.0,22.08,99814.0,,,11.0,91222.0,,,17.68,130241.0,,,,,28.05,105531.0,,,,,16.99,17802.0,,,,,,,,,,,,,,,,,16.88,52461.0,12.5,8887.0,35.44,483777.0,,,7.95,4340.0,,,28.33,74900.0,119.9,30580.0,31.89,119900.0,,,,,,,,,18.99,20200.0,,,,,23.968000000000004,1687861.0,,,,,,,,,24.93,132400.0,24.25,525400.0,,,37.28,426500.0,35.44,10587.0,,,,,17.5,45600.0,,,48.257,432800.0,,,,,,,,,,,,,,,,,,,,,,,,,14.96,7895.0,,,,,,,3.67,41600.0,,,,,38.03,359700.0,20.01,121900.0,,,247.9,16490.0,,,,,,,13.58,79400.0,60.52,532200.0,,,,,,,,,11.93,8500.0,,,,,,,,,,,,,,,,,13.78,24500.0,,,,,,,,,,,27.77,140100.0,8.62,97200.0,,,,,,
2013-12-31,,,,,,,39.6,254100.0,,,,,17.96,80400.0,,,,,23.95,230100.0,,,,,,,,,,,,,,,,,15.01,83900.0,,,19.1,43200.0,,,,,14.72,29800.0,,,,,,,57.74,63500.0,,,,,20.98,71900.0,18.22,49700.0,,,12.139000000000001,69508.0,,,,,22.596999999999998,391875.0,15.11,73700.0,,,,,,,18.93,327000.0,6.45,23000.0,,,,,17.7,81600.0,34.2,101800.0,,,19.625,147233.0,,,,,,,,,,,,,,,,,,,,,27.28,209300.0,14.18,243300.0,,,,,20.8,122428.0,13.74,45217.0,7.45,37450.0,6.28,20513.0,,,43.61,282525.0,6.3061,1749.0,16.79,76100.0,,,,,,,,,17.62,51552.0,,,5.3078,1403,,,9.1939,84548.0,,,,,24.82,4989599.0,,,41.54,72558.0,,,24.01,789280.0,10.11,33381.0,,,7.1,39602.0,,,16.96,66479.0,5.31,13336.0,48.27,17566.0,,,71.99600000000001,184.0,,,12.904000000000002,1149622.0,,,,,,,,,10.1,25000.0,0.36,33948.0,,,14.87,85389.0,22.92,116352.0,,,11.17,69612.0,,,17.79,66000.0,,,,,27.43,171600.0,,,,,17.78,46400.0,,,,,,,,,,,,,,,,,17.24,180000.0,12.73,46400.0,35.92,470500.0,,,8.14,400.0,,,29.52,291500.0,114.8,31810.0,32.35,156300.0,,,,,,,,,19.38,15300.0,,,,,23.919,470590.0,,,,,,,,,25.75,316900.0,24.28,380100.0,,,36.76,266300.0,36.88,1130.0,,,,,16.97,124600.0,,,48.327,401513.0,,,,,,,,,,,,,,,,,,,,,,,,,14.901,43600.0,,,,,,,3.7,54200.0,,,,,38.43,424200.0,19.6,333700.0,,,257.7,9520.0,,,,,,,13.52,81500.0,60.46,414300.0,,,,,,,,,11.86,17800.0,,,,,,,,,,,,,,,,,14.5,90100.0,,,,,,,,,,,26.85,138600.0,9.14,169200.0,,,,,,
2014-01-02,,,,,,,38.11,135976.0,,,,,17.26,56028.0,,,,,24.02,123639.0,,,,,,,,,,,,,,,,,14.63,22505.0,,,19.1,90453.0,,,,,14.35,17419.0,,,,,,,56.05,130707.0,,,,,20.87,186533.0,17.98,36816.0,,,11.81,60581.0,,,,,22.616999999999997,557008.0,15.7,75487.0,,,,,,,18.77,415651.0,6.26,16148.0,,,,,18.02,50401.0,32.95,125091.0,,,19.203,345226.0,,,,,,,,,,,,,,,,,,,,,28.28,242663.0,13.92,123959.0,,,,,20.26,149628.0,13.88,117962.0,7.71,9256.0,6.36,38429.0,,,41.13,1102876.0,5.9715,10586.0,15.96,58875.0,,,,,,,,,16.93,32267.0,,,,,,,9.154,54011.0,,,,,24.38,2226363.0,,,40.58,79710.0,,,23.73,1153985.0,10.022,37854.0,,,7.3,11273.0,,,17.34,68878.0,5.4899,7019.0,48.163999999999994,56118.0,,,79.196,283.0,,,13.325999999999999,660304.0,,,,,,,,,,,,,,,15.2,8084.0,23.01,158135.0,,,10.95,80028.0,,,17.6,56025.0,,,,,28.83,59265.0,,,,,17.01,22515.0,,,,,,,,,,,,,,,,,16.87,39959.0,12.465,12308.0,36.08,289778.0,,,,,,,29.32,189027.0,115.0,23074.0,31.29,66985.0,,,,,,,,,18.92,21057.0,,,,,24.781999999999996,411662.0,,,,,,,,,26.53,180307.0,24.04,373750.0,,,36.14,294644.0,38.0,1879.0,,,,,16.74,101140.0,,,48.093999999999994,521150.0,,,,,,,,,,,,,,,,,,,,,,,,,14.489,17574.0,,,,,,,3.74,42628.0,,,,,37.51,526306.0,20.35,108183.0,,,255.9,9924.0,,,,,,,13.56,66217.0,62.53,578865.0,,,,,,,,,11.66,25735.0,,,,,,,,,,,,,,,,,14.67,15583.0,,,,,,,,,,,25.78,156403.0,8.88,66099.0,,,,,,
2014-01-03,,,,,,,39.01,124185.0,,,,,17.53,79962.0,,,,,22.97,128982.0,,,,,,,,,,,,,,,,,14.35,47345.0,,,19.1,108916.0,,,,,14.0,27762.0,,,,,,,56.66,81038.0,,,,,21.29,63283.0,18.26,29754.0,,,11.755,32310.0,,,,,22.607,501390.0,15.85,54262.0,,,,,,,19.19,846810.0,6.18,26020.0,,,,,18.35,24781.0,32.42,68735.0,,,19.238,163738.0,,,,,,,,,,,,,,,,,,,,,28.86,114117.0,13.95,198222.0,,,,,20.57,91250.0,14.14,81970.0,7.88,32480.0,6.82,35270.0,,,57.02,9747004.0,5.9715,12593.0,15.86,37488.0,,,,,,,,,17.01,76707.0,,,5.1382,2015,,,9.0818,64328.0,,,,,23.91,3233528.0,,,40.43,71052.0,,,23.44,927719.0,9.93,29045.0,,,7.35,9051.0,,,17.07,59615.0,5.31,8962.0,47.901,31855.0,,,80.396,198.0,,,12.934000000000001,259632.0,,,,,,,,,,,0.36,170000.0,,,15.35,37477.0,22.73,36337.0,,,10.79,42506.0,,,17.91,105213.0,,,,,29.48,156490.0,,,,,17.23,32211.0,,,,,,,,,,,,,,,,,17.08,63590.0,12.26,7473.0,36.26,217000.0,,,,,,,28.96,65202.0,113.0,14491.0,32.32,68807.0,,,,,,,,,19.5,41439.0,,,,,24.743000000000002,375822.0,,,,,,,,,27.39,379766.0,24.45,223400.0,,,36.55,336021.0,37.76,476.0,,,,,17.45,67153.0,,,48.205,360269.0,,,,,,,,,,,,,,,,,,,,,,,,,14.682,13498.0,,,,,,,3.67,70313.0,,,,,37.6,797570.0,19.96,127690.0,,,268.0,11492.0,,,,,,,13.75,79727.0,66.91,1564947.0,,,,,,,,,11.78,5408.0,,,,,,,,,,,,,,,,,15.31,146674.0,,,,,,,,,,,25.03,144402.0,9.15,126104.0,,,,,,
2014-01-06,,,,,,,40.94,151100.0,,,,,18.13,39100.0,,,,,22.51,159500.0,,,,,,,,,,,,,,,,,14.33,64000.0,,,19.67,220807.0,,,,,13.63,12500.0,,,,,,,58.06,131300.0,,,,,21.32,77100.0,18.28,31600.0,,,12.097000000000001,49019.0,,,,,22.975,688959.0,15.54,177000.0,,,,,,,19.3,2170900.0,6.1,45800.0,,,,,18.59,72000.0,32.71,60300.0,,,19.203,224154.0,,,,,,,,,,,,,,,,,,,,,28.68,103400.0,13.96,350600.0,,,,,20.5,131486.0,14.34,46200.0,8.0,17300.0,6.55,32400.0,,,58.51,3547100.0,6.071000000000001,1006.0,15.97,60900.0,,,,,,,,,17.36,70200.0,,,4.9885,7217,,,9.1474,28079.0,,,,,23.88,3756710.0,,,38.39,66200.0,,,22.71,1277500.0,9.88,20300.0,,,7.25,2600.0,,,17.63,78300.0,5.61,42600.0,48.248999999999995,59257.0,,,83.99600000000001,202.0,,,13.244000000000002,461100.0,,,,,,,,,,,0.37,8409.0,,,15.14,61800.0,22.74,84300.0,,,10.39,144600.0,,,17.52,57200.0,,,,,29.31,58143.0,,,,,17.26,74784.0,,,,,,,,,,,,,,,,,16.93,63297.0,12.34,1056189.0,35.82,340523.0,,,,,,,29.51,154255.0,111.5,29358.0,31.15,126722.0,,,,,,,,,18.96,10175.0,,,,,24.796999999999997,501654.0,,,,,,,,,26.77,297756.0,24.99,360461.0,,,36.58,230050.0,27.52,53138.0,,,,,16.72,27613.0,,,48.166000000000004,475874.0,,,,,,,,,,,,,,,,,,,,,,,,,14.454,11277.0,,,,,,,3.75,23000.0,,,,,36.79,1140017.0,19.85,74200.0,,,284.1,12300.0,,,,,,,14.05,166400.0,65.85,912400.0,,,,,,,,,11.72,5100.0,,,,,,,,,,,,,,,,,15.79,88300.0,,,,,,,,,,,24.43,111100.0,9.06,121200.0,,,,,,
2014-01-07,,,,,,,41.67,332426.0,,,,,18.93,98300.0,,,,,24.0,225200.0,,,,,,,,,,,,,,,,,14.74,49268.0,,,19.29,115300.0,,,,,13.17,5200.0,,,,,,,63.18,289400.0,,,,,21.47,215600.0,18.36,48415.0,,,12.195,45841.0,,,,,23.199,433119.0,15.93,110700.0,,,,,,,19.03,403900.0,6.35,59300.0,,,,,17.94,44000.0,32.23,132200.0,,,19.335,271084.0,,,,,,,,,,,,,,,,,,,,,30.04,128300.0,13.9,268900.0,,,,,35.99,3809557.0,15.94,150000.0,7.75,25900.0,6.37,24100.0,,,60.5,1915300.0,6.1905,4221.0,15.95,57300.0,,,,,,,,,16.93,58500.0,,,4.9686,3257,,,9.2471,20379.0,,,,,26.25,6660710.0,,,38.2,265800.0,,,23.12,1175700.0,9.89,51900.0,,,7.32,1800.0,,,17.66,64200.0,5.84,67400.0,48.086000000000006,17797.0,,,83.99600000000001,204.0,,,13.09,339000.0,,,,,,,,,,,,,,,15.39,36600.0,22.73,55400.0,,,10.7,88700.0,,,17.53,46900.0,,,,,31.53,114400.0,,,,,17.31,15200.0,,,,,,,,,,,,,,,,,17.32,176800.0,12.22,915600.0,37.19,587300.0,,,,,,,31.18,513100.0,113.2,19990.0,31.0,152400.0,,,,,,,,,18.2,40900.0,,,,,24.346,1286581.0,,,,,,,,,26.98,272000.0,26.17,496200.0,,,36.65,386000.0,26.96,12025.0,,,,,16.71,59300.0,,,48.327,466867.0,,,,,,,,,,,,,,,,,,,,,,,,,14.513,14095.0,,,,,,,3.775,29981.0,,,,,37.52,630300.0,19.9,77613.0,,,284.6,11171.0,,,,,,,14.19,108951.0,65.63,684459.0,,,,,,,,,11.69,15943.0,,,,,,,,,,,,,,,,,15.74,75267.0,,,,,,,,,,,24.05,108310.0,9.23,76561.0,,,,,,
2014-01-08,,,,,,,41.26,188247.0,,,,,18.3,69500.0,,,,,25.03,156100.0,,,,,,,,,,,,,,,,,14.66,37500.0,,,19.08,97900.0,,,,,13.81,58700.0,,,,,,,63.51,143000.0,,,,,21.43,126200.0,18.61,93780.0,,,12.195,50165.0,,,,,23.199,602130.0,15.85,369500.0,,,,,,,18.99,322100.0,6.24,52300.0,,,,,19.73,68200.0,31.9,111600.0,,,19.293,228590.0,,,,,,,,,1.4696,105646.0,,,,,,,,,,,31.49,176400.0,13.62,170000.0,,,,,35.12,616600.0,15.35,63100.0,7.57,28700.0,6.84,53900.0,,,56.96,1841900.0,6.1209,903.0,16.5,83000.0,,,,,,,,,17.2,58000.0,,,5.0384,1453,,,9.3516,40912.0,,,,,23.92,7915463.0,,,38.06,218100.0,,,23.19,992800.0,9.83,22200.0,,,7.36,12000.0,,,17.83,63300.0,7.14,191800.0,48.183,10290.0,,,89.99600000000001,76.0,,,13.335999999999999,383100.0,,,,,,,,,,,,,,,15.85,32200.0,22.15,55800.0,,,10.63,39700.0,,,17.72,106000.0,,,,,32.26,66500.0,,,,,18.04,34600.0,,,,,,,,,,,,,,,,,17.52,63900.0,12.35,83600.0,35.88,600700.0,,,,,,,31.63,352600.0,112.4,20430.0,31.64,93400.0,,,,,,,,,18.2,17500.0,,,,,24.428,1294434.0,,,,,,,,,27.45,183000.0,24.73,661200.0,,,37.43,176200.0,26.08,11625.0,,,,,17.75,110500.0,,,48.646,342182.0,,,,,,,,,,,,,,,,,,,,,,,,,14.732999999999999,12067.0,,,,,,,3.775,74138.0,,,,,38.45,579240.0,19.98,145250.0,,,283.8,14243.0,,,,,,,14.99,105129.0,65.92,431038.0,,,,,,,,,12.71,1062180.0,,,,,,,,,,,,,,,,,15.62,53755.0,,,,,,,,,,,24.3,388158.0,9.62,66679.0,,,,,,
2014-01-09,,,,,,,48.99,192003.0,,,,,19.99,221800.0,,,,,26.64,174800.0,,,,,,,,,,,,,,,,,14.16,42500.0,,,18.93,62806.0,,,,,13.7,105400.0,,,,,,,62.07,117700.0,,,,,22.03,527100.0,18.32,46630.0,,,12.225,53113.0,,,,,23.7,468573.0,16.28,147800.0,,,,,,,18.93,706600.0,9.8,3642040.0,,,,,20.56,92000.0,31.15,193500.0,,,19.072,167489.0,,,,,,,,,1.45,52247.0,,,,,,,,,,,32.06,175700.0,13.65,336600.0,,,,,37.1,627710.0,15.79,44500.0,8.76,82100.0,6.62,17000.0,,,57.9,841100.0,6.1406,200.0,17.97,67900.0,,,,,,,,,16.94,70300.0,,,,,,,9.3458,24152.0,,,,,24.16,4079800.0,,,47.0,2152250.0,,,23.74,1765700.0,10.26,93100.0,,,7.98,16800.0,,,17.85,398600.0,7.88,359000.0,48.203,13682.0,,,89.99600000000001,292.0,,,13.544,296100.0,,,,,,,,,,,0.28,11100.0,,,16.1,20100.0,21.73,51400.0,,,11.14,103000.0,,,17.68,74900.0,,,,,33.92,63900.0,,,,,18.89,78400.0,,,,,,,,,,,,,,,,,19.01,149400.0,12.4,50400.0,35.74,456600.0,,,,,,,34.0,346900.0,113.6,22070.0,31.14,128600.0,,,,,,,,,18.73,20000.0,,,,,24.276,231981.0,,,,,,,,,27.62,165604.0,24.29,240300.0,,,38.44,166124.0,26.0,2188.0,,,,,18.04,79586.0,,,46.956,722602.0,,,,,,,,,,,,,,,,,,,,,,,,,14.558,9631.0,,,,,,,4.086,164783.0,,,,,38.2,1271705.0,20.08,269407.0,,,297.3,14493.0,,,,,,,16.0,174631.0,66.72,546586.0,,,,,,,,,13.43,455433.0,,,,,,,,,,,,,,,,,15.9,18210.0,,,,,,,,,,,26.06,424346.0,9.75,93906.0,,,,,,
2014-01-10,,,,,,,47.15,533200.0,,,,,19.82,73100.0,,,,,27.37,209700.0,,,,,,,,,,,,,,,,,14.0,48200.0,,,18.7,40050.0,,,,,13.56,26600.0,,,,,,,64.64,258600.0,,,,,21.79,338900.0,18.69,52932.0,,,12.202,21804.0,,,,,24.068,588585.0,16.99,107500.0,,,,,,,18.67,481500.0,14.25,8780600.0,,,,,19.0,114500.0,31.88,245800.0,,,19.044,97395.0,,,,,,,9.6,10100.0,1.19,28901.0,,,,,,,,,,,32.3,171100.0,13.48,276400.0,,,,,40.41,731600.0,15.46,53100.0,10.03,370200.0,6.61,16600.0,,,57.8,940300.0,6.1209,13264.0,18.69,150800.0,,,,,,,,,17.65,100600.0,,,5.207999999999999,601,,,9.4533,41062.0,,,9.01,4008300.0,22.72,6486922.0,,,48.94,564950.0,,,24.3,1040700.0,11.1,136400.0,,,8.9,55200.0,,,17.93,122100.0,8.0,116300.0,48.076,18313.0,,,86.99600000000001,237.0,,,14.415999999999999,503100.0,,,,,,,,,,,,,,,16.04,40700.0,21.58,61200.0,,,12.75,210400.0,,,17.81,62800.0,,,,,37.03,154300.0,,,,,18.65,21300.0,,,,,,,,,,,,,,,,,19.51,167774.0,12.5,14466.0,35.44,192929.0,,,,,,,37.38,538100.0,119.8,20179.0,31.4,118269.0,,,,,,,,,18.89,51298.0,,,,,24.009,136634.0,,,,,,,,,27.92,299799.0,24.58,230015.0,,,38.13,118286.0,25.84,3638.0,,,,,19.5,149235.0,,,44.185,634800.0,,,,,,,,,,,,,,,,,,,,,,,,,14.245999999999999,6961.0,,,,,,,4.38,124110.0,,,,,38.34,716090.0,21.09,227000.0,,,299.8,10570.0,,,,,,,15.89,119400.0,66.76,336800.0,,,,,,,,,13.26,232900.0,,,,,,,,,,,,,,,,,16.17,113600.0,,,,,,,,,,,26.45,81200.0,9.61,116400.0,,,,,,
